subject,script,session,woord,tested,response,score,readingTime,checkingTime,writingTime
sub-00098,cb,4,kring,0,,False,5.03190000009522,0.8012999999523345,
sub-00098,cb,4,strekken,0,,False,5.906500000000051,2.0760999999045,
sub-00098,cb,4,aanzoek,0,,False,3.775299999952267,1.2148999998569252,
sub-00098,cb,4,opkijken,1,,False,,0.7484999999999218,11.898299999952314
sub-00098,cb,4,spanning,0,,False,14.734000000000153,1.0227999999522126,
sub-00098,cb,4,grappen,0,,False,3.65879999995218,0.8247000000478693,
sub-00098,cb,4,jaar,0,,False,3.841700000047694,1.0070000000000618,
sub-00098,cb,4,maken,0,,False,4.32549999999992,0.9117999999523364,
sub-00098,cb,4,mijnheer,1,mijnheer,True,,0.9014000000954638,8.499000000000024
sub-00098,cb,4,aarzelen,0,,False,3.757800000190855,0.7600999999044689,
sub-00098,cb,4,zuster,0,,False,3.8688000001907312,0.8326999998093925,
sub-00098,cb,4,wagon,0,,False,4.291699999809225,0.8238000001908858,
sub-00098,cb,4,joggen,0,,False,3.719100000143044,0.8648999998567888,
sub-00098,cb,4,wegen,1,wegen,True,,0.8067999999523181,4.82360000014296
sub-00098,cb,4,gezond,0,,False,7.065799999952333,0.8304000000953238,
sub-00098,cb,4,techniek,0,,False,4.558999999999969,0.9418999998570144,
sub-00098,cb,4,toegeven,0,,False,4.817400000095404,1.3208999998569195,
sub-00098,cb,4,weigeren,0,,False,4.000600000143095,1.2670000000000528,
sub-00098,cb,4,getuigen,0,,False,4.618100000142931,0.9905999999048164,
sub-00098,cb,4,maling,1,maling,True,,6.5738000001906585,4.166199999809351
sub-00098,cb,4,vinger,0,,False,4.7301999998092015,1.2144000000953383,
sub-00098,cb,4,gedicht,0,,False,6.492700000047762,0.6890000000000782,
sub-00098,cb,4,soda,0,,False,4.950400000095215,0.8845000000001164,
sub-00098,cb,4,hechten,0,,False,5.940200000047753,1.191000000000031,
sub-00098,cb,4,schaamte,0,,False,4.3417999999524,0.941800000190824,
sub-00098,cb,4,blad,0,,False,3.844199999809234,0.928900000095382,
sub-00098,cb,4,parel,1,parel,True,,0.8537999999521162,6.929599999904667
sub-00098,cb,4,knielen,0,,False,4.466099999904827,1.499900000095295,
sub-00098,cb,4,volop,0,,False,3.8188000001907767,1.1393999998570052,
sub-00098,cb,4,uitlaat,0,,False,4.976299999952289,1.0260999999045453,
sub-00098,cb,4,gerucht,0,,False,4.2417999999522635,1.0252999999522672,
sub-00098,cb,4,woning,0,,False,3.919399999856978,1.0041000001431255,
sub-00100,br,2,waarbij,1,waarbij,True,,11.304200000002965,11.949000000000012
sub-00100,br,2,knielen,0,,False,17.647899999998486,2.6098999999985324,
sub-00100,br,2,diep,0,,False,6.448800000004468,5.789999999999992,
sub-00100,br,2,mening,0,,False,11.483599999994029,0.9714999999999918,
sub-00100,br,2,zuster,0,,False,11.399699999995534,0.9726000000014778,
sub-00100,br,2,opkijken,0,,False,12.29779999999704,0.6388000000044372,
sub-00100,br,2,gedicht,0,,False,12.683700000002943,0.7214999999999918,
sub-00100,br,2,maling,0,,False,16.73399999999998,0.7385000000000446,
sub-00100,br,2,verhaal,0,,False,17.230399999998554,0.5228999999985149,
sub-00100,br,2,bijkomen,0,,False,15.24960000000152,0.6923999999984858,
sub-00100,br,2,woestijn,1,woestijn,True,,2.289700000002995,12.701799999997036
sub-00100,br,2,akkoord,1,akkoord,True,,2.4035999999940145,12.518200000002992
sub-00100,br,2,zweven,0,,False,16.75090000000597,1.4225999999940768,
sub-00100,br,2,voorraad,0,,False,15.4658999999985,0.6377999999970143,
sub-00100,br,2,leren,0,,False,9.450399999998524,0.4375,
sub-00100,br,2,plek,0,,False,5.883399999998517,0.5366000000014992,
sub-00100,br,2,wijlen,0,,False,8.783999999999992,0.5220999999940545,
sub-00100,br,2,kleren,0,,False,7.316300000004503,0.42259999999402,
sub-00100,br,2,muziek,0,,False,9.083700000002978,0.5244999999999891,
sub-00100,br,2,kanjer,0,,False,11.14760000000149,0.450399999998524,
sub-00100,br,2,traag,1,traag,True,,0.5762000000029843,5.729600000001483
sub-00100,br,2,stoom,0,,False,6.204799999997022,0.4198999999985062,
sub-00100,br,2,gezond,0,,False,11.21690000000592,0.4372999999970375,
sub-00100,br,2,vlek,0,,False,5.516899999998486,0.4406000000014956,
sub-00100,br,2,loyaal,1,loyaal,True,,0.6900000000000546,8.58120000000298
sub-00100,br,2,kust,0,,False,9.913100000001576,0.3759999999999763,
sub-00100,br,2,oprotten,0,,False,8.967499999999973,0.4717000000030111,
sub-00100,br,2,prikken,0,,False,9.134099999993964,0.453100000001541,
sub-00100,br,2,stal,0,,False,4.86560000000145,0.4256000000015092,
sub-00100,br,2,oceaan,0,,False,17.633499999999913,0.3865999999941323,
sub-00100,br,2,liefje,0,,False,10.183800000004569,0.5084999999999127,
sub-00100,br,2,piste,0,,False,5.650799999996934,0.6880000000001019,
sub-00100,br,2,stemming,0,,False,14.75060000000144,0.5551999999955797,
sub-00100,br,2,hechten,0,,False,17.53370000000291,0.4946000000014692,
sub-00100,br,2,staren,0,,False,5.617099999994025,0.4041000000014492,
sub-00100,br,2,blijven,0,,False,15.680699999995568,0.4035000000000082,
sub-00100,br,2,mijnheer,0,,False,16.86710000000153,0.44399999999996,
sub-00100,br,2,volop,0,,False,7.534999999999968,0.403600000001461,
sub-00100,br,2,toeval,0,,False,7.4981000000015,0.5584999999999809,
sub-00100,br,2,jaar,0,,False,4.031499999999937,0.4376000000015665,
sub-00100,br,2,excuus,0,,False,13.811299999997118,0.6113999999984117,
sub-00100,br,2,samen,0,,False,5.699400000005994,0.4383999999985235,
sub-00100,br,2,woning,0,,False,12.235000000000014,0.3866000000015219,
sub-00100,br,2,legaal,0,,False,7.900999999999954,0.3524999999999636,
sub-00100,br,2,totaal,0,,False,5.230899999998542,0.5564999999999145,
sub-00100,br,2,opkomen,0,,False,6.961200000003032,0.4281000000014501,
sub-00100,br,2,driemaal,0,,False,11.883500000000026,0.4373999999984335,
sub-00100,br,2,baas,0,,False,4.318799999997054,0.4071000000014919,
sub-00100,br,2,blad,0,,False,5.017399999998474,0.4041000000015629,
sub-00100,br,2,praat,0,,False,7.216299999996977,0.4398000000044249,
sub-00100,br,2,keihard,0,,False,9.08279999999695,0.6608000000045422,
sub-00100,br,2,lokken,0,,False,5.4669999999999845,0.539000000000101,
sub-00100,br,2,ticket,0,,False,9.801299999997012,0.4882000000030757,
sub-00100,br,2,vuur,0,,False,4.185100000001398,0.5391000000015538,
sub-00100,br,2,kring,1,kring,True,,0.7002999999970143,8.433399999998528
sub-00100,br,2,taal,1,taal,True,,0.4897000000029265,3.8664999999999736
sub-00100,br,2,geit,1,geit,True,,0.439899999998488,4.600299999996992
sub-00100,br,2,leek,0,,False,4.214100000001508,0.4215000000000373,
sub-00100,br,2,invloed,0,,False,16.516300000004435,0.3373999999985244,
sub-00100,br,2,baai,0,,False,7.233000000000061,0.3377999999969461,
sub-00100,br,2,jurk,0,,False,7.635499999999979,0.3704999999999927,
sub-00100,br,2,moes,0,,False,7.729499999999916,0.4262000000030639,
sub-00100,br,2,uien,0,,False,13.948299999996948,0.4573000000044658,
sub-00100,br,2,jasje,0,,False,7.781299999997032,0.3742999999969925,
sub-00100,br,2,doodmoe,0,,False,11.018200000003048,0.3688999999984617,
sub-00100,br,2,bisschop,0,,False,11.033000000000015,0.4158999999984871,
sub-00100,br,2,huisdier,1,huisdier,True,,0.7714000000058832,15.06709999999407
sub-00100,br,2,seizoen,0,,False,9.09840000000588,0.4062999999970316,
sub-00100,br,2,sufferd,0,,False,12.03179999999702,0.5932000000029802,
sub-00100,br,2,feestdag,0,,False,22.651399999998603,0.4051000000014255,
sub-00100,br,2,snoep,0,,False,8.883799999997109,0.4088000000044758,
sub-00100,br,2,eenhoorn,0,,False,22.81379999999706,0.6218999999985044,
sub-00100,br,2,rijp,0,,False,8.431700000002934,0.4778999999984989,
sub-00100,br,2,steek,1,steeg,False,,0.4703999999985626,4.998299999996902
sub-00100,br,2,twijfel,0,,False,21.599399999998468,0.3723000000045431,
sub-00100,br,2,bleek,0,,False,8.048899999998639,0.6072000000028765,
sub-00100,br,2,redding,0,,False,17.567100000001346,0.4390000000000782,
sub-00100,br,2,koppen,0,,False,8.467899999998508,2.153600000001461,
sub-00100,br,2,waarop,0,,False,6.36669999999549,0.4403000000042993,
sub-00100,br,2,joggen,0,,False,6.435899999998583,0.4201000000014119,
sub-00100,br,2,graaf,0,,False,7.681600000001481,0.4079999999999018,
sub-00100,br,2,baron,0,,False,10.666800000004514,0.4565000000000054,
sub-00100,br,2,aarzelen,0,,False,7.982699999995475,0.5072000000029675,
sub-00100,br,2,schatten,0,,False,8.5803000000044,0.423899999998639,
sub-00100,br,2,knie,0,,False,4.749700000003031,0.6234999999999218,
sub-00100,br,2,klimmen,0,,False,10.414100000001554,0.556600000001481,
sub-00100,br,2,middelen,0,,False,16.14920000000302,0.5738999999985026,
sub-00100,br,2,uitdelen,0,,False,22.365999999999985,0.5422999999968852,
sub-00100,br,2,maaltijd,1,maaltijd,True,,0.6589999999998781,9.198000000000093
sub-00100,br,2,goedkoop,0,,False,13.683299999996962,0.5707000000031712,
sub-00100,br,2,kennis,0,,False,7.91239999999857,0.4778999999984989,
sub-00100,br,2,geduld,0,,False,9.450700000002826,0.5237999999972089,
sub-00100,br,2,kreeft,1,kreeft,True,,0.4546000000013919,8.667199999995546
sub-00100,br,2,daarheen,0,,False,14.682100000001585,0.4927999999970325,
sub-00100,br,2,vinger,0,,False,12.16739999999868,0.4239999999999781,
sub-00100,br,2,zwart,0,,False,6.013899999998557,0.724399999998468,
sub-00100,br,2,strak,0,,False,21.85029999999688,0.4864999999999781,
sub-00100,br,2,spanning,0,,False,9.100800000004485,0.4545999999941159,
sub-00100,br,2,rechten,0,,False,10.50089999999841,0.4987000000030548,
sub-00100,br,2,slagen,1,slagen,True,,0.4239999999999781,8.364000000000033
sub-00100,br,2,vreten,0,,False,7.384199999995644,0.4383000000043466,
sub-00100,br,2,bedoelen,0,,False,17.23350000000005,0.4545000000000527,
sub-00100,br,2,besmet,0,,False,15.000299999996969,0.5757999999971162,
sub-00100,br,2,lust,0,,False,10.266000000000076,0.617099999994025,
sub-00100,br,2,stiekem,1,stiekem,True,,0.4902999999969779,9.568500000000084
sub-00100,br,2,laken,0,,False,7.36560000000145,0.511199999995597,
sub-00100,br,2,opheffen,0,,False,10.13229999999703,0.4580000000000837,
sub-00100,br,2,lever,0,,False,9.215799999996989,1.3912999999970452,
sub-00100,br,2,hiervan,0,,False,10.349799999997003,0.4402999999970234,
sub-00100,br,2,zingen,0,,False,7.415099999994027,0.7418000000045595,
sub-00100,br,2,steel,0,,False,5.934299999996938,0.4228000000045995,
sub-00100,br,2,stof,0,,False,4.966100000001461,0.5060000000000855,
sub-00100,br,2,slak,0,,False,3.0319999999999254,1.4220000000000257,
sub-00100,br,2,klauw,0,,False,11.697000000000116,0.6119999999998527,
sub-00100,br,2,bloeien,0,,False,9.133899999998448,0.4932999999971343,
sub-00100,br,2,bever,0,,False,7.383799999997109,0.5392000000028929,
sub-00100,br,2,opzicht,0,,False,10.401600000001508,0.4387000000031094,
sub-00100,br,2,openbaar,0,,False,15.050800000004529,0.4222999999969943,
sub-00100,br,2,techniek,1,techniek,True,,0.4698999999984607,8.81899999999996
sub-00100,br,2,mist,0,,False,7.447399999998424,0.3763999999985117,
sub-00100,br,2,groen,0,,False,7.452499999999873,0.40949999999998,
sub-00100,br,2,schuilen,0,,False,12.551099999993994,0.397300000004634,
sub-00100,br,2,palm,0,,False,6.467099999993934,0.6222000000029766,
sub-00100,br,2,parel,0,,False,3.716799999996965,0.5399000000059004,
sub-00100,br,2,grappen,0,,False,4.867500000000064,1.205799999996998,
sub-00100,br,2,gegeven,0,,False,7.516200000002982,0.5769999999999982,
sub-00100,br,2,blik,1,blik,True,,0.4891000000013719,6.400499999999965
sub-00100,br,2,slapen,0,,False,8.26589999999851,0.3557000000027983,
sub-00100,br,2,attentie,0,,False,9.383799999997107,0.3772000000030857,
sub-00100,br,2,geluid,0,,False,11.280299999996942,0.710200000002942,
sub-00100,br,2,knaap,0,,False,4.614199999995662,0.4937000000029456,
sub-00100,br,2,eetlust,0,,False,10.41800000000012,0.405399999998508,
sub-00100,br,2,dubbel,0,,False,6.670999999999822,0.4341000000015356,
sub-00100,br,2,geld,0,,False,4.082500000000209,0.5231000000014774,
sub-00100,br,2,waken,0,,False,7.34699999999998,0.525000000000091,
sub-00100,br,2,gerucht,0,,False,15.98320000000308,0.6394999999999982,
sub-00100,br,2,gebit,0,,False,7.083399999998392,0.5556000000015047,
sub-00100,br,2,beseffen,0,,False,12.05039999999849,0.4067000000029566,
sub-00100,br,2,kasteel,0,,False,6.2000000000000455,0.44399999999996,
sub-00100,br,2,hier,0,,False,6.515699999995377,0.4453000000046359,
sub-00100,br,2,mijn,0,,False,9.78070000000298,0.3896999999954005,
sub-00100,br,2,afnemen,0,,False,11.59760000000142,0.5592999999969379,
sub-00100,br,2,getuigen,0,,False,16.09959999999387,0.3908000000046741,
sub-00100,br,2,vullen,0,,False,5.101499999999987,0.4230000000000018,
sub-00100,br,2,anarchie,0,,False,27.49939999999856,1.5927000000028784,
sub-00100,br,2,zaal,0,,False,3.5658999999984644,0.6446000000016738,
sub-00100,br,2,laag,0,,False,3.317200000002913,0.4429999999999836,
sub-00100,br,2,trekker,1,trekker,True,,0.4395000000001801,8.198499999999967
sub-00100,br,2,boeien,0,,False,7.966999999999871,0.459600000001501,
sub-00100,br,2,mand,0,,False,10.230699999995522,0.4978000000046449,
sub-00100,br,2,waarvan,0,,False,6.114000000000033,0.4297000000030948,
sub-00100,br,2,toegeven,0,,False,15.350200000003042,0.4953999999984262,
sub-00100,br,2,smullen,0,,False,8.652100000001383,0.3881000000014865,
sub-00100,br,2,strekken,0,,False,7.967000000000098,0.4887000000030639,
sub-00100,br,2,aflopen,0,,False,11.58400000000006,0.4825000000000727,
sub-00100,br,2,ziek,1,ziek,True,,0.4416000000014719,4.633699999995542
sub-00100,br,2,wagon,0,,False,6.383600000001479,0.3922999999970216,
sub-00100,br,2,woede,0,,False,10.20170000000303,0.3924999999999272,
sub-00100,br,2,uitlaat,0,,False,9.797799999996869,0.5596000000016375,
sub-00100,br,2,aanzoek,0,,False,7.065100000001621,0.4088999999983116,
sub-00100,br,2,komisch,0,,False,8.379000000000133,0.3777999999970234,
sub-00100,br,2,apparaat,0,,False,6.917400000005955,0.4560999999941941,
sub-00100,br,2,afval,0,,False,8.86639999999852,0.4092000000030111,
sub-00100,br,2,lukken,0,,False,4.6669000000060805,0.2692999999969743,
sub-00100,br,2,vervoer,0,,False,9.91780000000449,0.2755999999940286,
sub-00100,br,2,schep,0,,False,11.317399999998544,0.8729000000059841,
sub-00100,br,2,weigeren,0,,False,10.58400000000006,0.2450000000001182,
sub-00100,br,2,snuiven,0,,False,11.547700000003031,0.3517999999969561,
sub-00100,br,2,koffie,1,koffie,True,,0.3219000000058258,9.269099999994069
sub-00100,br,2,dans,0,,False,5.953100000001541,0.4876999999953568,
sub-00100,br,2,flirt,0,,False,7.783700000003137,0.4614999999998872,
sub-00100,br,2,geliefd,0,,False,9.282999999999902,0.5403000000046632,
sub-00100,br,2,leuk,0,,False,5.8472999999967215,0.4092000000032385,
sub-00100,br,2,geheim,0,,False,8.116299999996954,0.5737000000031003,
sub-00100,br,2,schaamte,0,,False,8.243499999999585,0.5468999999989137,
sub-00100,br,2,heengaan,0,,False,7.382100000001628,0.2736000000013519,
sub-00100,br,2,schat,0,,False,18.379300000004605,0.4980000000000473,
sub-00100,br,2,aanraden,0,,False,7.283699999995406,0.3553000000047177,
sub-00100,br,2,strikken,0,,False,9.682699999995291,0.3747000000030311,
sub-00100,br,2,site,0,,False,5.8178999999986445,0.3384999999998399,
sub-00100,br,2,maken,0,,False,5.928299999996852,0.4462000000030457,
sub-00100,br,2,poes,0,,False,12.0516000000016,0.4077999999967687,
sub-00100,br,2,jagen,0,,False,5.11560000000145,0.3276999999957297,
sub-00100,br,2,tekst,1,tekst,True,,0.4351000000015119,7.451699999995526
sub-00100,br,2,vorm,0,,False,4.4515999999939595,0.3444000000058622,
sub-00100,br,2,ijdel,0,,False,9.017100000001848,0.4569999999998799,
sub-00100,br,2,aandelen,0,,False,10.663200000003144,0.3973999999984698,
sub-00100,br,2,soda,0,,False,6.817399999998543,0.3945000000003347,
sub-00100,br,2,kaal,0,,False,4.135899999998401,0.419200000003002,
sub-00100,br,2,nakijken,0,,False,12.714399999998475,0.4645000000000436,
sub-00100,br,2,wegen,0,,False,9.501999999999953,0.2480999999938831,
sub-00100,br,2,nodig,0,,False,11.83380000000443,0.6258999999986372,
sub-00100,br,2,zout,0,,False,4.915400000005775,1.025000000000091,
sub-00100,br,2,flits,0,,False,5.965499999999793,0.3566999999957261,
sub-00100,br,2,aanzien,0,,False,7.601199999995515,0.7068000000044776,
sub-00100,br,2,weeshuis,0,,False,6.4025000000001455,0.6758000000045286,
sub-00100,br,2,kabel,0,,False,7.016000000000076,0.6417000000028565,
sub-00100,br,2,heilig,0,,False,5.5666999999957625,0.7729000000058477,
sub-00100,br,2,innemen,0,,False,7.433500000000095,0.4911999999953877,
sub-00100,br,2,mode,0,,False,7.967599999994036,0.5916000000015629,
sub-00100,br,3,weeshuis,0,,False,10.08530000001192,0.6602999999970152,
sub-00100,br,3,liefje,0,,False,8.266699999988077,0.6155000000000044,
sub-00100,br,3,kleren,0,,False,6.634200000002984,0.4735000000000013,
sub-00100,br,3,knaap,1,knaap,True,,0.5884000000059473,6.399899999991064
sub-00100,br,3,leek,0,,False,3.8678000000119255,0.5560999999940321,
sub-00100,br,3,leren,0,,False,6.6825000000000045,0.4067000000029708,
sub-00100,br,3,dans,0,,False,5.166299999997008,0.4097000000029851,
sub-00100,br,3,joggen,1,joggen,True,,0.341700000002973,4.617799999997018
sub-00100,br,3,eenhoorn,0,,False,9.9165,0.772299999997017,
sub-00100,br,3,vreten,0,,False,5.616700000002993,0.3747000000029743,
sub-00100,br,3,ziek,0,,False,3.882999999999995,0.359599999994046,
sub-00100,br,3,baai,0,,False,3.4512000000029843,0.3213999999910584,
sub-00100,br,3,wegen,0,,False,3.017100000008938,0.3407000000029825,
sub-00100,br,3,grappen,0,,False,4.132899999991054,0.4064000000059593,
sub-00100,br,3,sufferd,0,,False,8.583199999988082,0.4419000000059725,
sub-00100,br,3,knie,0,,False,6.001599999994028,0.2240999999940527,
sub-00100,br,3,twijfel,0,,False,10.217600000008929,0.3543999999910738,
sub-00100,br,3,stoom,0,,False,4.433500000000009,0.3267000000029725,
sub-00100,br,3,hechten,1,hechten,True,,0.3580000000000041,9.367299999997016
sub-00100,br,3,aanzien,0,,False,10.05019999998808,0.4409000000059677,
sub-00100,br,3,afnemen,0,,False,18.017500000000013,0.5069000000059418,
sub-00100,br,3,boeien,0,,False,4.7642000000029725,0.4063999999910663,
sub-00100,br,3,feestdag,0,,False,16.500799999997014,0.3559000000059598,
sub-00100,br,3,anarchie,0,,False,11.247899999991064,0.3062000000029741,
sub-00100,br,3,taal,0,,False,3.548600000008946,0.3208999999910702,
sub-00100,br,3,heilig,0,,False,4.214299999996996,0.3556000000089625,
sub-00100,br,3,besmet,0,,False,7.349299999997015,0.3387000000029729,
sub-00100,br,3,mening,0,,False,5.782999999999959,0.3899999999999863,
sub-00100,br,3,techniek,0,,False,7.430499999999995,0.4062999999969747,
sub-00100,br,3,schaamte,0,,False,18.64789999999107,0.7422000000029811,
sub-00100,br,3,getuigen,1,getuigen,True,,0.3115000000000236,8.1491000000089
sub-00100,br,3,akkoord,0,,False,5.248599999994042,0.4432999999970093,
sub-00100,br,3,gegeven,0,,False,4.433200000003012,0.3582000000029666,
sub-00100,br,3,zwart,0,,False,6.348299999997039,0.4551000000089402,
sub-00100,br,3,steel,0,,False,3.382999999999982,0.4257000000030189,
sub-00100,br,3,spanning,0,,False,11.433600000008935,0.3416999999880659,
sub-00100,br,3,heengaan,0,,False,4.7974000000059505,0.3254999999999768,
sub-00100,br,3,palm,0,,False,3.099599999994041,0.3079000000059295,
sub-00100,br,3,aarzelen,0,,False,5.098199999988083,0.3742000000029861,
sub-00100,br,3,volop,0,,False,4.183299999997018,0.326900000005935,
sub-00100,br,3,geheim,0,,False,5.649099999994007,0.3740000000000236,
sub-00100,br,3,piste,0,,False,8.235300000011875,0.3723999999911029,
sub-00100,br,3,knielen,1,knielen,True,,0.3414999999999963,6.117299999997044
sub-00100,br,3,woning,0,,False,5.3659999999999854,0.3398999999910757,
sub-00100,br,3,geluid,0,,False,5.299299999997004,0.4399999999999977,
sub-00100,br,3,vullen,0,,False,4.982500000000016,0.3228999999910229,
sub-00100,br,3,wagon,0,,False,3.5332999999969843,0.3237000000029866,
sub-00100,br,3,soda,0,,False,4.933200000003012,0.2710999999940213,
sub-00100,br,3,ijdel,0,,False,6.766299999996988,0.3729999999999904,
sub-00100,br,3,uitdelen,0,,False,10.099200000003009,0.5564999999999714,
sub-00100,br,3,aflopen,0,,False,11.866799999997056,0.3074000000059413,
sub-00100,br,3,trekker,0,,False,6.367299999997044,0.9561000000089166,
sub-00100,br,3,weigeren,0,,False,17.349799999997003,0.3757000000029507,
